source_doc_id,publisher,source_grade,accepted_for_final,document_type,source_url,attachment_url,file_name,mime_type,publication_date,coverage_scope,covered_city_count,covered_year_count,covered_core_value_count,covered_cities,covered_years,covered_fields,coverage_status,note
SRC-B2-LIAONING-SHENYANG-FISCAL-2025,中国区域经济学会信息平台转载,B2,true,统计公报财政表（精确表格转载）,https://www.crei.cn/file/br.aspx?id=20260522102711&op=sczz&x=0,https://www.crei.cn/file/br.aspx?id=20260522102711&op=sczz&x=0,shenyang_2025_statistical_bulletin.html,text/html,2026-05-22,city_year,1,1,2,CN-210100,2025,general_public_expenditure_100m;general_public_revenue_100m,accepted,B2 精确公报转载，含沈阳市 2025 年一般公共预算收入和支出；政府性基金收入本批未代填。
SRC-HUBEI-CITY-BUDGET-WUHAN-2025,武汉市财政局,A2,true,官方城市预算执行表（PDF表格摘录）,https://www.wuhan.gov.cn/ztzl/yjs/2026/yjsgk/bndys_37170/202601/t20260127_2719134.shtml,https://www.wuhan.gov.cn/ztzl/yjs/2026/yjsgk/bndys_37170/202601/P020260127416819074965.pdf,wuhan_2025_budget_revenue.pdf,application/pdf,2026-01-26,city_year,1,1,3,CN-420100,2025,general_public_expenditure_100m;general_public_revenue_100m;gov_fund_revenue_100m,accepted,武汉市财政局官方预算公开目录关联收入、支出和政府性基金收入三张全市执行表；本配置以收入表作为主附件哈希，同时归档支出表和政府性基金收入表，三项均为2025年全市execution数，不使用市本级口径。
SRC-HENAN-CITY-STATISTICAL-ZHENGZHOU-2025,郑州市统计局,A2,true,官方统计公报（网页）,https://tjj.zhengzhou.gov.cn/tjgb/10017864.jhtml,https://tjj.zhengzhou.gov.cn/tjgb/10017864.jhtml,zhengzhou_2025_statistical_bulletin.html,text/html,2026-04-10,city_year,1,1,5,CN-410100,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m;resident_population_10k,accepted,郑州市统计局官方统计公报披露2025年全市地方财政一般公共预算收入和支出，均为全市口径年度数；政府性基金收入本批未代填。
SRC-B2-SICHUAN-CITY-STATISTICAL-CHENGDU-2025,中国区域经济学会信息平台转载,B2,true,统计公报财政表（精确表格转载）,https://www.crei.cn/file/br.aspx?id=20260420165225&op=zc&x=0,https://www.crei.cn/file/br.aspx?id=20260420165225&op=zc&x=0,chengdu_2025_statistical_bulletin.html,text/html,2026-04-20,city_year,1,1,2,CN-510100,2025,general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确公报转载，数据来自成都市统计局统计公报，且财政段落明确为地方一般公共预算收入和支出；成都市财政局同期官方收入执行表可用于交叉核对收入。政府性基金收入本批未代填。
SRC-JIANGXI-CITY-STATISTICAL-NANCHANG-2025,南昌市统计局,A2,true,官方统计运行简报（网页）,https://www.nc.gov.cn/ncszf/tjfx1/202601/05e40bffc5dd429aac122f372223620f.shtml,https://www.nc.gov.cn/ncszf/tjfx1/202601/05e40bffc5dd429aac122f372223620f.shtml,nanchang_2025_statistical_bulletin.html,text/html,2026-01-26,city_year,1,1,4,CN-360100,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m,accepted,南昌市统计局官方经济运行页面披露2025年全市地方一般公共预算收入和一般公共预算支出；政府性基金收入本批未代填。
SRC-B2-GUANGXI-CITY-STATISTICAL-NANNING-2025,中国区域经济学会信息平台转载,B2,true,统计公报财政段落（精确转载）,https://www.crei.cn/file/br.aspx?id=20260605091538&op=z2&x=0,https://www.crei.cn/file/br.aspx?id=20260605091538&op=z2&x=0,nanning_2025_statistical_bulletin.html,text/html,2026-06-05,city_year,1,1,2,CN-450100,2025,general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确公报转载，出处标注为南宁市统计局，披露2025年全市一般公共预算收入和支出；政府性基金收入本批未代填。
SRC-SHAANXI-CITY-STATISTICAL-XIAN-2025,西安市统计局、国家统计局西安调查队,A2,true,官方统计公报（PDF）,https://tjj.xa.gov.cn/tjsj/tjgb/gmjjhshfzgb/2055106184529166338.html,https://tjj.xa.gov.cn/web_files/tjj/file/2026/05/15/202605151000219859531.pdf,xian_2025_statistical_bulletin.pdf,application/pdf,2026-05-15,city_year,1,1,5,CN-610100,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m;resident_population_10k,accepted,西安市统计局与国家统计局西安调查队官方统计公报披露2025年一般公共预算收入和支出，数据为初步统计数；政府性基金收入本批未代填。
SRC-B2-HAINAN-CITY-STATISTICAL-HAIKOU-2025,中国区域经济学会信息平台转载,B2,true,统计公报财政段落（精确转载）,https://www.crei.cn/file/br.aspx?id=20260429152052&op=zc&x=0,https://www.crei.cn/file/br.aspx?id=20260429152052&op=zc&x=0,haikou_2025_statistical_bulletin.html,text/html,2026-04-29,city_year,1,1,2,CN-460100,2025,general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确公报转载，明确区分全口径一般公共预算收入与地方一般公共预算收入；本表采用地方一般公共预算收入253.80亿元及全市地方一般公共预算支出336.74亿元，政府性基金收入本批未代填。
SRC-NINGXIA-CITY-STATISTICAL-YINCHUAN-2025,银川市统计局、国家统计局银川调查队,A2,true,官方统计公报（网页）,https://www.yinchuan.gov.cn/xxgk/bmxxgkml/stjj/xxgkml_2517/tjxx_7670/tjgb_7671/202604/t20260427_5226142.html,https://www.yinchuan.gov.cn/xxgk/bmxxgkml/stjj/xxgkml_2517/tjxx_7670/tjgb_7671/202604/t20260427_5226142.html,yinchuan_2025_statistical_bulletin.html,text/html,2026-04-24,city_year,1,1,5,CN-640100,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m;resident_population_10k,accepted,银川市统计局、国家统计局银川调查队官方统计公报披露2025年一般公共预算收入和支出；政府性基金收入本批未代填。
SRC-XINJIANG-CITY-STATISTICAL-URUMQI-2025,乌鲁木齐市统计局,A2,true,官方统计公报（网页）,https://www.wlmq.gov.cn/wlmqs/c119359/202604/6070ed21632343cca95db20395862469.shtml,https://www.wlmq.gov.cn/wlmqs/c119359/202604/6070ed21632343cca95db20395862469.shtml,urumqi_2025_statistical_bulletin.html,text/html,2026-04-21,city_year,1,1,6,CN-650100,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m;gov_fund_revenue_100m;resident_population_10k,accepted,乌鲁木齐市统计局官方统计公报披露2025年全市一般公共预算收入、支出及政府性基金预算收入，采用公报全市地方财政口径，不使用市本级口径。
SRC-B2-YUNNAN-CITY-STATISTICAL-KUNMING-2025,昆明信息港,B2,true,统计公报财政段落（精确转载）,https://www.kunming.cn/news/c/2026-05-22/14043565.shtml,https://www.kunming.cn/news/c/2026-05-22/14043565.shtml,kunming_2025_statistical_bulletin.html,text/html,2026-05-22,city_year,1,1,5,CN-530100,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m;resident_population_10k,accepted,B2精确转载，来源页面明确标注数据来自昆明市统计局统计公报财政段落；一般公共预算收入和支出采用全市地方口径，政府性基金收入本批未代填。
SRC-HEBEI-CITY-STATISTICAL-SHIJIAZHUANG-2025,石家庄市统计局、国家统计局石家庄调查队,A2,true,官方统计公报（网页）,https://tjj.sjz.gov.cn/columns/940d701f-5e56-4f5d-9ece-7968f6354993/202605/26/f062dca8-ce95-46f8-b1c9-33f507db5a29.html,https://tjj.sjz.gov.cn/columns/940d701f-5e56-4f5d-9ece-7968f6354993/202605/26/f062dca8-ce95-46f8-b1c9-33f507db5a29.html,shijiazhuang_2025_statistical_bulletin.html,text/html,2026-05-26,city_year,1,1,5,CN-130100,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m;resident_population_10k,accepted,石家庄市统计局、国家统计局石家庄调查队官方统计公报披露2025年全市一般公共预算收入和支出；公报注明这两项指标含辛集市，本批保留该官方全市口径。
SRC-B2-SHANXI-CITY-STATISTICAL-TAIYUAN-2025,太原日报数字报、太原市统计局,B2,true,统计公报财政段落（精确转载）,https://tytv5-web.sxtygdy.com/cms/rmt2018_html/60/60tytx/60tytxml/ty/zj/zj77Q/1997220.shtml,https://tytv5-web.sxtygdy.com/cms/rmt2018_html/60/60tytx/60tytxml/ty/zj/zj77Q/1997220.shtml,taiyuan_2025_statistical_bulletin.html,text/html,2026-02-04,city_year,1,1,4,CN-140100,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确转载，页面披露太原市统计局口径的2025年全市一般公共预算收入和支出；不使用市本级或区县数据。
SRC-B2-HEILONGJIANG-CITY-STATISTICAL-JIAMUSI-2025,佳木斯市统计局,B2,true,统计公报财政段落（精确转载）,https://tjgb.hongheiku.com/djs/69827.html,https://tjgb.hongheiku.com/djs/69827.html,jiamusi_2025_statistical_bulletin.html,text/html,2026-05-02,city_year,1,1,4,CN-230800,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确公报转载，来源标注为佳木斯市统计局，披露2025年全市一般公共预算收入和支出。
SRC-B2-TIBET-CITY-STATISTICAL-CHANGDU-2025,昌都市统计局、国家统计局昌都调查队,B2,true,官方统计公报（精确PDF转载）,https://tjgb.hongheiku.com/wp-content/uploads/2026/05/1779504521-5eefb984762b471cbe201a60f13bc9e5.pdf,https://tjgb.hongheiku.com/wp-content/uploads/2026/05/1779504521-5eefb984762b471cbe201a60f13bc9e5.pdf,changdu_2025_statistical_bulletin.pdf,application/pdf,2026-05-20,city_year,1,1,5,CN-540300,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m;resident_population_10k,accepted,B2精确PDF转载，公报来源标注为昌都市统计局、国家统计局昌都调查队；采用全市地方一般公共预算收入和全市一般公共预算支出。
SRC-B2-HEILONGJIANG-CITY-STATISTICAL-HARBIN-2025,哈尔滨市统计局、国家统计局哈尔滨调查队,B2,true,官方统计公报（精确PDF转载）,https://tjgb.hongheiku.com/xjtjgb/xj2020/75212.html,https://tjgb.hongheiku.com/wp-content/uploads/2026/07/1783745353-2025E5B9B4E59388E5B094E6BBA8E5B882E59BBDE6B091E7BB8FE6B58EE5928CE7A4BEE4BC9AE58F91E5B195E7BB9FE8AEA1E585ACE68AA5-20260603093614665.pdf,harbin_2025_statistical_bulletin.pdf,application/pdf,2026-06-03,city_year,1,1,5,CN-230100,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m;resident_population_10k,accepted,B2精确PDF转载，公报来源标注为哈尔滨市统计局、国家统计局哈尔滨调查队；采用2025年全市一般公共预算收入和支出。
SRC-B2-ANHUI-CITY-STATISTICAL-HEFEI-2025,合肥市统计局、国家统计局合肥调查队,B2,true,官方统计公报（精确PDF转载）,https://tjgb.hongheiku.com/djs/68352.html,https://tjgb.hongheiku.com/wp-content/uploads/2026/04/1775052106-wKgEIWnLK5OAEX2EAApVrfAOX4M661.pdf,hefei_2025_statistical_bulletin.pdf,application/pdf,2026-04-01,city_year,1,1,4,CN-340100,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确PDF转载，页面来源标注为合肥市统计局，披露2025年全市一般公共预算收入和支出；政府性基金收入本批未代填。
SRC-B2-HUBEI-CITY-STATISTICAL-YICHANG-2025,宜昌市统计局,B2,true,统计公报财政段落（精确转载）,https://www.crei.cn/file/br.aspx?id=20260420163741&op=zc&x=0,https://www.crei.cn/file/br.aspx?id=20260420163741&op=zc&x=0,yichang_2025_statistical_bulletin.html,text/html,2026-04-20,city_year,1,1,4,CN-420500,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确公报转载，页面来源标注为宜昌市统计局，披露2025年全市地方一般公共预算收入和支出。
SRC-HUBEI-CITY-STATISTICAL-JINGZHOU-2025,荆州市统计局、湖北省统计局,A2,true,官方统计公报（PDF）,https://tjj.hubei.gov.cn/tjsj/tjgb/ndtjgb/sztjgb/202605/P020260508383487119307.pdf,https://tjj.hubei.gov.cn/tjsj/tjgb/ndtjgb/sztjgb/202605/P020260508383487119307.pdf,jingzhou_2025_statistical_bulletin.pdf,application/pdf,2026-05-08,city_year,1,1,5,CN-421000,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m;resident_population_10k,accepted,湖北省统计局官方站点归档的荆州市统计公报披露2025年全市地方一般公共预算收入和一般公共预算支出；政府性基金收入本批未代填。
SRC-HUBEI-CITY-FINANCE-HUANGSHI-2025,黄石市财政局,A2,true,官方预算执行报告（网页）,https://czj.huangshi.gov.cn/2020xxgkzn/2020gknr/2020czzj/sbjyjs/202601/t20260131_1304855.html,https://czj.huangshi.gov.cn/2020xxgkzn/2020gknr/2020czzj/sbjyjs/202601/t20260131_1304855.html,huangshi_2025_budget_execution.html,text/html,2026-01-31,city_year,1,1,2,CN-420200,2025,general_public_expenditure_100m;general_public_revenue_100m,accepted,黄石市财政局官方预算执行报告披露2025年全市一般公共预算收入和支出；支出明确含上级转移支付支出，保留execution状态，不伪装为决算数。
SRC-LIAONING-CITY-STATISTICAL-YINGKOU-2025,营口市人民政府、营口市统计局,A2,true,官方统计公报（网页）,https://www.yingkou.gov.cn/govxxgk/ykszf/2026-04-27/1dd679cc-5106-428b-b68b-6450f98378d4.html,https://www.yingkou.gov.cn/govxxgk/ykszf/2026-04-27/1dd679cc-5106-428b-b68b-6450f98378d4.html,yingkou_2025_statistical_bulletin.html,text/html,2026-04-27,city_year,1,1,4,CN-210800,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m,accepted,营口市人民政府官方门户发布的统计公报披露2025年全市一般公共预算收入和支出；财政数据来源注明为市财政局。
SRC-B2-INNER-MONGOLIA-CITY-STATISTICAL-WUHAI-2025,乌海市统计局（精确公开转载）,B2,true,统计公报经济财政段落（精确转载）,https://www.sohu.com/a/1016888972_121106854,https://www.sohu.com/a/1016888972_121106854,wuhai_2025_statistical_bulletin.html,text/html,2026-04-30,city_year,1,1,4,CN-150300,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确转载，页面标题为乌海市2025年统计公报，来源数据标注为乌海市统计局；经济和财政字段均为全市口径。
SRC-A2-BAOJI-CITY-ECONOMIC-2025,宝鸡市人民政府、宝鸡市统计局,A2,true,统计公报经济指标（官方网页）,https://www.baoji.gov.cn/sjgk/tjgb/tjgb/202606/t20260605_1275705.html,https://www.baoji.gov.cn/sjgk/tjgb/tjgb/202606/t20260605_1275705.html,baoji_2025_statistical_bulletin.html,text/html,2026-06-05,city_year,1,1,3,CN-610300,2025,gdp_current_100m;gdp_real_growth_pct;resident_population_10k,accepted,A2官方统计公报；公报注明财政数据来自宝鸡市财政局，经济部分为初步统计数；GDP为现价、增长速度为不变价，人口为年末全市常住人口。
SRC-B2-HENAN-CITY-STATISTICAL-KAIFENG-2025,开封市统计局、国家统计局开封调查队,B2,true,统计公报经济财政段落（精确转载）,https://tjgb.hongheiku.com/djs/70907.html,https://tjgb.hongheiku.com/djs/70907.html,kaifeng_2025_statistical_bulletin.html,text/html,2026-05-17,city_year,1,1,5,CN-410200,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m;resident_population_10k,accepted,B2精确转载，页面来源标注为开封市统计局、国家统计局开封调查队；采用2025年全市GDP、增速、年末常住人口和一般公共预算收支，政府性基金收入未在本来源中披露。
SRC-B2-HENAN-CITY-STATISTICAL-XINXIANG-2025,新乡市统计局、国家统计局新乡调查队,B2,true,统计公报经济财政段落（精确转载）,https://tjgb.hongheiku.com/xjtjgb/xj2020/72753.html,https://tjgb.hongheiku.com/xjtjgb/xj2020/72753.html,xinxiang_2025_statistical_bulletin.html,text/html,2026-05-27,city_year,1,1,5,CN-410700,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m;resident_population_10k,accepted,B2精确转载，页面来源标注为新乡市统计局、国家统计局新乡调查队；采用2025年全市GDP、增速、年末常住人口和一般公共预算收支，政府性基金收入未在本来源中披露。
SRC-B2-HENAN-CITY-STATISTICAL-ANYANG-2025,安阳市统计局,B2,true,统计公报经济财政段落（精确转载）,https://tjgb.hongheiku.com/xjtjgb/xj2020/72689.html,https://tjgb.hongheiku.com/xjtjgb/xj2020/72689.html,anyang_2025_statistical_bulletin.html,text/html,2026-05-27,city_year,1,1,5,CN-410500,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m;resident_population_10k,accepted,B2精确转载，页面来源标注为安阳市统计局；采用2025年全市GDP、增速、年末常住人口和一般公共预算收支，政府性基金收入未在本来源中披露。
SRC-A2-HENAN-CITY-STATISTICAL-NANYANG-2025,南阳市统计局、国家统计局南阳调查队,A2,true,官方统计公报（网页）,https://tj.nanyang.gov.cn/2026/04-20/1398809.html,https://tj.nanyang.gov.cn/2026/04-20/1398809.html,nanyang_2025_statistical_bulletin.html,text/html,2026-04-20,city_year,1,1,5,CN-411300,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m;resident_population_10k,accepted,A2南阳市统计局、国家统计局南阳调查队官方统计公报；采用2025年全市GDP、增速、年末常住人口和一般公共预算收支，政府性基金收入未在本来源中披露。
